,Suburb,Address,Rooms,Housewithrooms,Housewithrooms1,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
3804,Richmond,401/28 Tanner St,2,Unit,unit with 2,1667500,S,Jellis,22/07/2017,2.4,3121,2,2,2,92,141,1940,Yarra,-37.82324,144.99174,Northern Metropolitan,14949
3805,Richmond,306/45 York St,2,Unit,unit with 2,685000,SP,Collins,22/07/2017,2.4,3121,2,2,1,0,77,2011,Yarra,-37.813,144.99303,Northern Metropolitan,14949
3806,Roxburgh Park,4 Almands Av,3,House,house with 3,510000,S,Jason,22/07/2017,20.6,3064,3,2,2,523,,2000,Hume,-37.63528,144.93117,Northern Metropolitan,5833
3807,South Morang,15 Domain Tce,3,House,house with 3,601000,S,Ray,22/07/2017,20.5,3752,3,2,2,454,,,Whittlesea,-37.63556,145.06679,Northern Metropolitan,7969
3808,South Morang,37 Grange Dr,4,House,house with 4,810000,S,RW,22/07/2017,20.5,3752,4,2,2,639,,,Whittlesea,-37.63947,145.08562,Northern Metropolitan,7969
3809,South Morang,22 Strathoon Cr,5,House,house with 5,945000,SA,Harcourts,22/07/2017,20.5,3752,5,3,4,700,,,Whittlesea,-37.62166,145.06747,Northern Metropolitan,7969
3810,South Morang,102 Vincent Dr,3,House,house with 3,500000,SA,Harcourts,22/07/2017,20.5,3752,3,2,2,330,118,2008,Whittlesea,-37.64027,145.08745,Northern Metropolitan,7969
3811,Springvale,1/2 Mary St,2,Unit,unit with 2,580000,S,iSell,22/07/2017,20.8,3171,2,2,2,155,89.25,,Greater Dandenong,-37.94302,145.15478,South-Eastern Metropolitan,7412
3812,Springvale South,5 Gwent St,3,House,house with 3,700000,PI,iSell,22/07/2017,22.2,3172,3,1,2,638,105,1980,Greater Dandenong,-37.98031,145.15497,South-Eastern Metropolitan,4054
3813,Thomastown,24 Banksia Av,3,House,house with 3,651000,SA,Harcourts,22/07/2017,15.3,3074,3,1,2,526,116,1970,Whittlesea,-37.68164,144.99769,Northern Metropolitan,7955
3814,Thomastown,14 Marjory St,3,House,house with 3,631000,S,Harcourts,22/07/2017,15.3,3074,3,1,2,584,121,1965,Whittlesea,-37.6819,145.02294,Northern Metropolitan,7955
3815,Thomastown,37 Smith Av,3,House,house with 3,715500,S,Love,22/07/2017,15.3,3074,3,1,2,685,,,Whittlesea,-37.68107,145.03393,Northern Metropolitan,7955
3816,Thornbury,105 Fyffe St,3,House,house with 3,1110000,SP,McGrath,22/07/2017,7,3071,3,1,0,396,113,1930,Darebin,-37.75358,144.98534,Northern Metropolitan,8870
3817,Watsonia,18 Barry St,3,House,house with 3,830000,S,Barry,22/07/2017,14.5,3087,3,1,1,598,104.4,1975,Banyule,-37.717,145.08891,Northern Metropolitan,2329
3818,Watsonia North,27 Kurrajong Cr,3,House,house with 3,710000,S,Ray,22/07/2017,14.5,3087,3,1,2,600,115,1974,Banyule,-37.69872,145.08743,Northern Metropolitan,1442
3819,Watsonia North,59 Sellars St,3,House,house with 3,850000,S,Darren,22/07/2017,14.5,3087,3,1,2,766,,,Banyule,-37.69821,145.08995,Northern Metropolitan,1442
3820,Wheelers Hill,11 Bluegum Av,5,House,house with 5,1591000,S,Barry,22/07/2017,16.7,3150,5,3,3,923,,,Monash,-37.90213,145.18444,South-Eastern Metropolitan,7392
3821,Wheelers Hill,6 Reynolds Av,5,House,house with 5,1490000,S,Ray,22/07/2017,16.7,3150,5,3,4,677,,,Monash,-37.90893,145.18489,South-Eastern Metropolitan,7392
3822,Wollert,34 Tindales Rd,3,House,house with 3,400000,S,Harcourts,22/07/2017,25.5,3750,3,2,1,213,,2015,Whittlesea,-37.60983,145.03874,Northern Metropolitan,2940
3823,Yarra Glen,15 Yarra St,3,House,house with 3,620000,SP,Buckingham,22/07/2017,31.4,3775,3,2,1,863,180.56,1975,Yarra Ranges,-37.65391,145.37389,Northern Victoria,1160
3824,Aspendale,4 Roycroft Av,4,House,house with 4,1510000,S,hockingstuart,29/07/2017,21.5,3195,4,2,4,387,,,Kingston,-38.02848,145.10181,South-Eastern Metropolitan,2824
3825,Beaconsfield,2 George St,3,Unit,unit with 3,537000,S,Peake,29/07/2017,39,3807,3,1,1,460,,,Cardinia,-38.04668,145.36939,Eastern Victoria,2332
3826,Berwick,33 Jane St,3,House,house with 3,620000,S,C21,29/07/2017,35.2,3806,3,1,2,792,101,1970,Casey,-38.03517,145.33886,Eastern Victoria,17093
3827,Broadmeadows,5 Evans Ct,3,House,house with 3,586000,S,YPA,29/07/2017,14,3047,3,1,1,677,,,Hume,-37.69265,144.92653,Northern Metropolitan,4294
3828,Broadmeadows,18 Katunga Cr,4,House,house with 4,706000,S,YPA,29/07/2017,14,3047,4,1,4,752,115,1960,Hume,-37.67641,144.91435,Northern Metropolitan,4294
3829,Broadmeadows,54 Ophir St,3,House,house with 3,550000,S,YPA,29/07/2017,14,3047,3,2,1,602,,,Hume,-37.68983,144.93499,Northern Metropolitan,4294
3830,Brookfield,30 Pinrush Rd,4,House,house with 4,456000,S,Reliance,29/07/2017,29.8,3338,4,2,2,576,189,2010,Melton,-37.69104,144.54532,Western Victoria,3122
3831,Brunswick,1/46 Davies St,2,House,house with 2,650000,S,Jellis,29/07/2017,5.2,3056,2,1,1,108,70,1970,Moreland,-37.75715,144.96824,Northern Metropolitan,11918
3832,Brunswick,11 Marks St,4,House,house with 4,1080000,VB,Nelson,29/07/2017,5.2,3056,4,2,0,256,,,Moreland,-37.76861,144.96848,Northern Metropolitan,11918
3833,Brunswick East,1/51 Brunswick Rd,2,House,house with 2,620000,S,Nicholson,29/07/2017,4,3057,2,1,1,123,79,1960,Moreland,-37.7784,144.97404,Northern Metropolitan,5533
3834,Brunswick East,3/51 Brunswick Rd,2,House,house with 2,683000,S,Nicholson,29/07/2017,4,3057,2,1,1,0,91,1970,Moreland,-37.77818,144.97412,Northern Metropolitan,5533
3835,Brunswick East,2/38 Ethel St,2,House,house with 2,501000,S,Jellis,29/07/2017,4,3057,2,1,1,71,47,1970,Moreland,-37.77169,144.97557,Northern Metropolitan,5533
3836,Brunswick East,603/29 Nicholson St,2,Unit,unit with 2,615000,SP,hockingstuart,29/07/2017,4,3057,2,1,1,0,70,2008,Moreland,-37.77887,144.97797,Northern Metropolitan,5533
3837,Brunswick East,17 Roberts St,2,House,house with 2,1220000,SP,Nelson,29/07/2017,4,3057,2,1,1,459,,,Moreland,-37.76695,144.98204,Northern Metropolitan,5533
3838,Brunswick West,17 Cohuna St,2,House,house with 2,1150000,S,Jellis,29/07/2017,5.2,3055,2,1,1,539,107,1940,Moreland,-37.77279,144.94069,Northern Metropolitan,7082
3839,Brunswick West,7/80 Hopetoun Av,2,Unit,unit with 2,400000,VB,Nelson,29/07/2017,5.2,3055,2,2,1,0,,,Moreland,-37.75201,144.9336,Northern Metropolitan,7082
3840,Carlton,66 Palmerston St,3,House,house with 3,920000,S,Nelson,29/07/2017,1.6,3053,3,1,0,98,,,Melbourne,-37.79633,144.97269,Northern Metropolitan,6786
3841,Carlton North,384 Canning St,2,House,house with 2,1690000,S,hockingstuart,29/07/2017,3.5,3054,2,1,1,173,,,Yarra,-37.78829,144.97476,Northern Metropolitan,3106
3842,Carrum,29 Whatley St,3,House,house with 3,625000,SP,Buxton,29/07/2017,31.2,3197,3,2,1,379,170,1950,Kingston,-38.07912,145.12965,South-Eastern Metropolitan,1989
3843,Carrum Downs,9 Pinewood Dr,3,House,house with 3,480000,S,Harcourts,29/07/2017,34.9,3201,3,1,0,528,106,1981,Frankston,-38.09798,145.18737,South-Eastern Metropolitan,8060
3844,Chelsea,364 Station St,3,House,house with 3,750000,PI,Ray,29/07/2017,27,3196,3,1,2,463,,,Kingston,-38.05635,145.11836,South-Eastern Metropolitan,3906
3845,Chelsea Heights,11 Rebecca Cl,5,House,house with 5,835500,S,Ray,29/07/2017,27,3196,5,5,4,570,243,1990,Kingston,-38.03335,145.13212,South-Eastern Metropolitan,2076
3846,Clarinda,8 Elliminya Ct,5,House,house with 5,976000,S,Woodards,29/07/2017,17.5,3169,5,3,2,537,,,Kingston,-37.93759,145.10028,South-Eastern Metropolitan,2727
3847,Clifton Hill,117 Roseneath St,4,House,house with 4,1662500,S,Nelson,29/07/2017,3.6,3068,4,2,0,191,,,Yarra,-37.79274,144.99863,Northern Metropolitan,2954
3848,Clifton Hill,7/16 The Esplanade,2,Unit,unit with 2,591000,S,Ray,29/07/2017,3.6,3068,2,1,1,0,64,1970,Yarra,-37.78791,145.00588,Northern Metropolitan,2954
3849,Coburg,3/7 Dare St,2,House,house with 2,650000,SP,Jellis,29/07/2017,6.7,3058,2,1,1,149,,1970,Moreland,-37.74945,144.96737,Northern Metropolitan,11204
3850,Coburg,68 Marks St,4,House,house with 4,1400000,S,Nelson,29/07/2017,6.7,3058,4,2,2,426,165,1930,Moreland,-37.74892,144.95759,Northern Metropolitan,11204
3851,Coburg,34 Soudan St,2,House,house with 2,996000,S,Nelson,29/07/2017,6.7,3058,2,1,1,476,97,1930,Moreland,-37.73883,144.95321,Northern Metropolitan,11204
3852,Coburg,4/94 The Grove,1,Unit,unit with 1,430000,SP,Brad,29/07/2017,6.7,3058,1,1,1,103,,,Moreland,-37.75287,144.97743,Northern Metropolitan,11204
3853,Coburg North,17 Delta Av,4,House,house with 4,1011000,S,Nelson,29/07/2017,6.7,3058,4,2,2,500,145,1930,Moreland,-37.72165,144.95853,Northern Metropolitan,3445
3854,Coburg North,39 Peterson Av,3,House,house with 3,770000,S,Ray,29/07/2017,6.7,3058,3,1,1,520,,,Moreland,-37.73323,144.98228,Northern Metropolitan,3445
3855,Coburg North,10 Shore Gr,3,Townhouse,townhouse with 3,830000,S,Ray,29/07/2017,6.7,3058,3,2,2,275,142,2008,Moreland,-37.73156,144.97087,Northern Metropolitan,3445
3856,Coolaroo,470 Barry Rd,3,House,house with 3,455000,S,Nelson,29/07/2017,17.4,3048,3,1,1,562,,,Hume,-37.66508,144.93506,Northern Metropolitan,1124
3857,Craigieburn,15 Champion Pde,4,House,house with 4,510000,PI,LJ,29/07/2017,20.6,3064,4,2,1,336,83,2014,Hume,-37.59392,144.89956,Northern Metropolitan,15510
3858,Craigieburn,10 Olympic Wy,4,House,house with 4,590000,S,YPA,29/07/2017,20.6,3064,4,2,2,512,200.71,2007,Hume,-37.58505,144.93592,Northern Metropolitan,15510
3859,Craigieburn,66 Willmott Dr,3,House,house with 3,390000,S,Ray,29/07/2017,20.6,3064,3,1,1,301,109,2001,Hume,-37.58739,144.92619,Northern Metropolitan,15510
3860,Cranbourne North,13 Cumquat Ct,4,House,house with 4,500000,S,Ray,29/07/2017,34.7,3977,4,2,0,579,149,1990,Casey,-38.07202,145.27369,South-Eastern Metropolitan,6464
3861,Dandenong North,1/30 Boyd St,4,Unit,unit with 4,617000,S,C21,29/07/2017,24.7,3175,4,3,2,279,,2008,Greater Dandenong,-37.96769,145.21732,South-Eastern Metropolitan,8322
3862,Doreen,2 Hughes Rd,4,House,house with 4,500000,PI,LITTLE,29/07/2017,25.9,3754,4,2,2,550,,,Whittlesea,-37.58279,145.12172,Northern Victoria,7254
3863,Doreen,13 Sandover St,4,House,house with 4,531000,S,Barry,29/07/2017,25.9,3754,4,2,2,411,,,Whittlesea,-37.6038,145.10958,Northern Victoria,7254
3864,Doveton,35 Fugosia St,3,House,house with 3,508000,S,C21,29/07/2017,28.8,3177,3,1,2,680,,,Casey,-37.99581,145.24098,South-Eastern Metropolitan,3533
3865,Doveton,49 Kanooka Gr,3,House,house with 3,450000,SP,Stockdale,29/07/2017,28.8,3177,3,1,0,585,85,1960,Casey,-37.99608,145.23587,South-Eastern Metropolitan,3533
3866,Edithvale,17 Tudor Ct,4,Unit,unit with 4,700000,VB,Buxton,29/07/2017,27,3196,4,2,2,320,,,Kingston,-38.03227,145.11759,South-Eastern Metropolitan,2546
3867,Emerald,35 Kings Rd,2,House,house with 2,655000,S,Kaye,29/07/2017,36.9,3782,2,1,0,1000,81.79,1980,Cardinia,-37.93064,145.4453,Eastern Victoria,2259
3868,Endeavour Hills,44 Denton Dr,3,House,house with 3,630000,SP,O'Brien,29/07/2017,28.5,3802,3,2,2,581,128,1985,Casey,-37.98418,145.27178,South-Eastern Metropolitan,8443
3869,Endeavour Hills,3 Dunster Ct,5,House,house with 5,1015000,SP,Del,29/07/2017,28.5,3802,5,2,2,836,,1992,Casey,-37.98873,145.27019,South-Eastern Metropolitan,8443
3870,Endeavour Hills,9 Knight Ct,3,House,house with 3,676000,SP,O'Brien,29/07/2017,28.5,3802,3,2,3,810,114,1980,Casey,-37.98841,145.26001,South-Eastern Metropolitan,8443
3871,Endeavour Hills,13 Merton Ct,3,House,house with 3,580000,S,Nicholls,29/07/2017,28.5,3802,3,1,8,665,,,Casey,-37.96837,145.25176,South-Eastern Metropolitan,8443
3872,Epping,19 Lotus Ct,4,House,house with 4,658000,PI,hockingstuart,29/07/2017,19.6,3076,4,2,2,571,200,1997,Whittlesea,-37.63762,145.03539,Northern Metropolitan,10926
3873,Epping,13 Manley St,3,House,house with 3,500000,S,Darren,29/07/2017,19.6,3076,3,2,2,321,130,2011,Whittlesea,-37.63169,145.03135,Northern Metropolitan,10926
3874,Epping,8 Shields St,3,House,house with 3,560000,S,HAR,29/07/2017,19.6,3076,3,2,1,390,147,2007,Whittlesea,-37.62882,145.00979,Northern Metropolitan,10926
3875,Epping,2/33 Wedge St,2,Unit,unit with 2,503000,S,Love,29/07/2017,19.6,3076,2,2,2,214,115,2000,Whittlesea,-37.65151,145.02815,Northern Metropolitan,10926
3876,Fairfield,9 Rushall St,3,House,house with 3,1800000,SP,Jellis,29/07/2017,5.7,3078,3,1,2,697,112,1925,Darebin,-37.77662,145.02288,Northern Metropolitan,2970
3877,Fawkner,27 Vervale Av,3,House,house with 3,661000,S,Raine,29/07/2017,13.1,3060,3,1,2,619,,,Moreland,-37.71313,144.97248,Northern Metropolitan,5070
3878,Frankston,4/93 Dandenong Rd E,2,Unit,unit with 2,266000,S,Buxton,29/07/2017,38,3199,2,1,1,0,,1968,Frankston,-38.13275,145.13099,South-Eastern Metropolitan,17055
3879,Frankston,55 Margate Av,4,House,house with 4,680000,VB,hockingstuart,29/07/2017,38,3199,4,2,3,767,210,1980,Frankston,-38.16147,145.14285,South-Eastern Metropolitan,17055
3880,Frankston,35 McAlister St,3,House,house with 3,655000,SA,Eview,29/07/2017,38,3199,3,2,1,680,,,Frankston,-38.14016,145.13583,South-Eastern Metropolitan,17055
3881,Frankston North,7 Wirilda Cr,3,House,house with 3,570000,SP,C21,29/07/2017,36.9,3200,3,1,4,632,104,1960,Frankston,-38.11984,145.16209,Eastern Victoria,2500
3882,Frankston South,90 Yuille St,4,House,house with 4,945000,S,Bowman,29/07/2017,38,3199,4,2,2,694,265,2009,Frankston,-38.16227,145.1208,South-Eastern Metropolitan,7566
3883,Glenroy,20A Apsley St,3,House,house with 3,820000,S,Stockdale,29/07/2017,11.2,3046,3,1,4,650,135,1950,Moreland,-37.70768,144.92586,Northern Metropolitan,8870
3884,Glenroy,71 Augustine Tce,3,House,house with 3,760000,S,Barry,29/07/2017,11.2,3046,3,1,4,625,,,Moreland,-37.69912,144.90996,Northern Metropolitan,8870
3885,Glenroy,69 Melbourne Av,3,House,house with 3,680000,S,FN,29/07/2017,11.2,3046,3,1,1,422,104,1960,Moreland,-37.70425,144.93164,Northern Metropolitan,8870
3886,Glenroy,9 Rowan St,3,House,house with 3,629500,S,YPA,29/07/2017,11.2,3046,3,1,1,610,,,Moreland,-37.69865,144.91733,Northern Metropolitan,8870
3887,Greensborough,50 Albion Cr,4,House,house with 4,770000,PI,Darren,29/07/2017,16.1,3088,4,2,2,789,169,1975,Banyule,-37.69646,145.12163,Northern Metropolitan,8524
3888,Greensborough,14 Glenwood Dr,4,House,house with 4,887500,S,hockingstuart,29/07/2017,16.1,3088,4,2,2,737,,,Nillumbik,-37.68433,145.11018,Northern Metropolitan,8524
3889,Greensborough,12 Yangoora Pl,4,House,house with 4,900000,S,Morrison,29/07/2017,16.1,3088,4,3,1,807,190,1975,Banyule,-37.70077,145.12743,Northern Metropolitan,8524
3890,Hadfield,18 Exeter St,3,House,house with 3,860000,S,Stockdale,29/07/2017,11.2,3046,3,2,2,591,,,Moreland,-37.71177,144.94781,Northern Metropolitan,2606
3891,Jacana,29 Fox Ct,3,House,house with 3,620500,S,RW,29/07/2017,14,3047,3,1,4,764,,,Hume,-37.68907,144.91459,Northern Metropolitan,851
3892,Kensington,401/40 Altona St,2,Unit,unit with 2,445000,SP,Redina,29/07/2017,3.4,3031,2,1,1,1775,59,,Melbourne,-37.79818,144.92685,Northern Metropolitan,5263
3893,Kensington,509/72 Altona St,2,Unit,unit with 2,501000,SP,Jellis,29/07/2017,3.4,3031,2,1,1,3957,,2008,Melbourne,-37.79741,144.92614,Northern Metropolitan,5263
3894,Kensington,42 Gower St,3,House,house with 3,1060000,S,Nelson,29/07/2017,3.4,3031,3,1,0,190,,,Melbourne,-37.7956,144.92779,Northern Metropolitan,5263
3895,Keysborough,28 Eildon Dr,3,House,house with 3,745000,SP,Biggin,29/07/2017,25.2,3173,3,1,4,540,108,1980,Greater Dandenong,-37.9884,145.15925,South-Eastern Metropolitan,8459
3896,Keysborough,5 Faoro Ct,3,House,house with 3,725000,S,Purplebricks,29/07/2017,25.2,3173,3,2,4,553,,,Greater Dandenong,-37.99432,145.16143,South-Eastern Metropolitan,8459
3897,Kurunjang,55 Dunvegan Dr,3,House,house with 3,375000,SP,hockingstuart,29/07/2017,31.7,3337,3,2,1,637,131,1980,Melton,-37.66195,144.59785,Northern Victoria,3553
3898,Lalor,2/7 Cooma Ct,2,Unit,unit with 2,444000,S,HAR,29/07/2017,16.3,3075,2,1,1,277,100,1980,Whittlesea,-37.66612,145.0008,Northern Metropolitan,8279
3899,Lalor,168 Darebin Dr,3,House,house with 3,544000,S,Langwell,29/07/2017,16.3,3075,3,1,2,534,129,1960,Whittlesea,-37.67024,145.03644,Northern Metropolitan,8279
3900,Lalor,52 Monash St,3,House,house with 3,580500,S,Love,29/07/2017,16.3,3075,3,1,1,532,934,1980,Whittlesea,-37.66101,145.02568,Northern Metropolitan,8279
3901,Lalor,60 Robert St,4,House,house with 4,710000,S,Love,29/07/2017,16.3,3075,4,1,1,627,,1970,Whittlesea,-37.66781,145.00926,Northern Metropolitan,8279
3902,Lalor,105 William St,3,House,house with 3,700000,SP,YPA,29/07/2017,16.3,3075,3,1,2,625,,,Whittlesea,-37.67427,145.02961,Northern Metropolitan,8279
3903,Langwarrin,2 Gianna Wy,3,House,house with 3,565500,S,O'Brien,29/07/2017,41,3910,3,2,2,361,,,Frankston,-38.13673,145.21616,Eastern Victoria,8743
3904,Meadow Heights,2/11 Dutton Ct,3,Townhouse,townhouse with 3,360000,SP,RW,29/07/2017,17.4,3048,3,1,1,154,108,2008,Hume,-37.64992,144.91883,Northern Metropolitan,4704
3905,Meadow Heights,19 Papworth Pl,3,House,house with 3,510000,SP,Barry,29/07/2017,17.4,3048,3,1,1,670,101,1960,Hume,-37.65168,144.91868,Northern Metropolitan,4704
3906,Melbourne,709/87 Franklin St,2,Unit,unit with 2,565000,S,MICM,29/07/2017,0,3000,2,1,0,89,85,2003,Melbourne,-37.80802,144.96168,Northern Metropolitan,17496
3907,Melbourne,713/118 Russell St,2,Unit,unit with 2,540000,PI,Harcourts,29/07/2017,0,3000,2,1,0,0,,1950,Melbourne,-37.81351,144.96908,Northern Metropolitan,17496
3908,Melton South,24 Blaxland Rd,3,House,house with 3,300000,S,Reliance,29/07/2017,29.8,3338,3,1,1,585,,,Melton,-37.71195,144.57235,Western Victoria,4718
3909,Melton South,48 Manson Dr,3,House,house with 3,385000,S,YPA,29/07/2017,29.8,3338,3,1,2,670,124,1975,Melton,-37.70228,144.57688,Western Victoria,4718
3910,Melton West,20 Linlithgow Wy,4,House,house with 4,427500,S,hockingstuart,29/07/2017,31.7,3337,4,1,2,865,129.92,1980,Melton,-37.67396,144.55784,Northern Victoria,6065
3911,Mentone,1/33 Riviera St,2,Unit,unit with 2,641000,S,Thomson,29/07/2017,20,3194,2,1,1,0,,,Kingston,-37.97836,145.07303,South-Eastern Metropolitan,6162
3912,Mill Park,14 Jasmine Dr,3,House,house with 3,668000,S,Ray,29/07/2017,17.9,3082,3,2,1,555,196,1990,Whittlesea,-37.6764,145.05085,Northern Metropolitan,10529
3913,Mill Park,14 Medlar Ct,3,House,house with 3,650000,PI,Ray,29/07/2017,17.9,3082,3,2,1,661,141,1990,Whittlesea,-37.66898,145.07209,Northern Metropolitan,10529
3914,Mill Park,2 Mimosa Rd,2,House,house with 2,490000,S,Stockdale,29/07/2017,17.9,3082,2,1,2,374,100,,Whittlesea,-37.6745,145.05491,Northern Metropolitan,10529
3915,Mill Park,5 Peyton Dr,4,House,house with 4,800000,S,HAR,29/07/2017,17.9,3082,4,2,2,674,,,Whittlesea,-37.65639,145.06518,Northern Metropolitan,10529
3916,Mill Park,117 Telopea Cr,5,House,house with 5,955000,S,HAR,29/07/2017,17.9,3082,5,2,5,698,,1995,Whittlesea,-37.66683,145.07751,Northern Metropolitan,10529
3917,Mill Park,38 Wenden Rd,3,House,house with 3,635000,S,RW,29/07/2017,17.9,3082,3,1,2,528,,,Whittlesea,-37.66726,145.05819,Northern Metropolitan,10529
3918,Mooroolbark,149 Manchester Rd,3,House,house with 3,696000,S,Fletchers,29/07/2017,26.5,3138,3,1,2,886,120,1960,Yarra Ranges,-37.7753,145.31266,Eastern Victoria,8280
3919,Mordialloc,4/6 Crown Av,2,Unit,unit with 2,600000,S,Barry,29/07/2017,21.5,3195,2,1,1,0,,1967,Kingston,-38.00765,145.0935,South-Eastern Metropolitan,3650
3920,Mulgrave,35 Bevis St,3,House,house with 3,9000000,PI,Hall,29/07/2017,18.8,3170,3,1,1,744,117,1960,Monash,-37.93168,145.16126,South-Eastern Metropolitan,7113
3921,Mulgrave,5 Grainger Ct,3,House,house with 3,1001000,S,Harcourts,29/07/2017,18.8,3170,3,1,2,727,168,1970,Monash,-37.9128,145.16152,South-Eastern Metropolitan,7113
3922,Mulgrave,7 Tottenham Gr,4,House,house with 4,1030000,S,Ray,29/07/2017,18.8,3170,4,2,2,492,,,Monash,-37.92299,145.19156,South-Eastern Metropolitan,7113
3923,Noble Park,38 Dunblane Rd,3,House,house with 3,695000,S,Barry,29/07/2017,22.7,3174,3,1,1,671,142,1950,Greater Dandenong,-37.962,145.18035,South-Eastern Metropolitan,11806
3924,North Melbourne,18/375 Abbotsford St,3,Unit,unit with 3,681000,S,JMRE,29/07/2017,1.8,3051,3,1,1,1843,,1960,Melbourne,-37.79773,144.94611,Northern Metropolitan,6821
3925,North Melbourne,195 Peel St,2,House,house with 2,1803000,SP,Alexkarbon,29/07/2017,1.8,3051,2,2,0,119,,,Melbourne,-37.80304,144.95614,Northern Metropolitan,6821
3926,Northcote,4 Barry St,2,House,house with 2,950000,SP,Nelson,29/07/2017,5.3,3070,2,1,0,114,,,Darebin,-37.78024,144.99289,Northern Metropolitan,11364
3927,Northcote,120 Darebin Rd,3,House,house with 3,1610000,S,Nelson,29/07/2017,5.3,3070,3,1,4,693,,,Darebin,-37.76433,145.00813,Northern Metropolitan,11364
3928,Northcote,30 Johnson St,4,House,house with 4,1515000,S,Jellis,29/07/2017,5.3,3070,4,1,2,318,161,1920,Darebin,-37.7631,144.99884,Northern Metropolitan,11364
3929,Oak Park,2/36 Curie Av,2,Townhouse,townhouse with 2,545000,PI,Hodges,29/07/2017,11.2,3046,2,1,1,0,80,2013,Moreland,-37.71652,144.92268,Northern Metropolitan,2651
3930,Oak Park,15 Nerissa Gr,4,House,house with 4,1300000,PI,Woodards,29/07/2017,11.2,3046,4,2,2,866,175,1960,Moreland,-37.71979,144.92341,Northern Metropolitan,2651
3931,Oak Park,88 Vincent St,4,House,house with 4,1260000,S,Considine,29/07/2017,11.2,3046,4,2,2,656,204,1960,Moreland,-37.71652,144.91211,Northern Metropolitan,2651
3932,Oak Park,59 Winifred St,4,House,house with 4,921000,S,Jellis,29/07/2017,11.2,3046,4,1,4,550,,1950,Moreland,-37.7204,144.9143,Northern Metropolitan,2651
3933,Oakleigh South,9 Mimosa Av,3,House,house with 3,1250000,S,McGrath,29/07/2017,15.5,3167,3,1,2,680,,,Monash,-37.9123,145.09737,South-Eastern Metropolitan,3692
3934,Oakleigh South,58 Sherbrooke Av,3,House,house with 3,840000,PI,Woodards,29/07/2017,15.5,3167,3,1,4,601,,,Kingston,-37.93869,145.08441,South-Eastern Metropolitan,3692
3935,Parkdale,5 Morris St,5,House,house with 5,1350000,VB,hockingstuart,29/07/2017,21.5,3195,5,2,2,653,,,Kingston,-37.99336,145.08953,South-Eastern Metropolitan,5087
